United_Kingdom	250	[RESET_CASES]	77	0	0	0	3317	0
United_Kingdom	257	[RESET_CASES]	149	0	1	0	3578	0
United_Kingdom	264	[RESET_CASES]	211	0	2	0	5768	0
United_Kingdom	271	[RESET_CASES]	362	0	3	0	4291	0
United_Kingdom	278	[RESET_CASES]	475	0	4	0	6651	0
United_Kingdom	285	[RESET_CASES]	821	0	3	0	6590	0
United_Kingdom	292	[RESET_CASES]	1250	0	30	0	8661	0
United_Kingdom	299	[RESET_CASES]	1821	0	71	0	7103	0
United_Kingdom	306	[RESET_CASES]	2327	0	275	0	10113	0
United_Kingdom	313	[RESET_CASES]	2890	0	661	0	10476	0
United_Kingdom	320	[RESET_CASES]	3090	0	717	0	7083	0
United_Kingdom	327	[RESET_CASES]	3221	0	432	0	4252	0
United_Kingdom	334	[RESET_CASES]	3000	0	568	0	4014	0
United_Kingdom	341	[RESET_CASES]	2925	0	3083	0	9315	0
United_Kingdom	348	[RESET_CASES]	3231	0	5439	0	11901	0
United_Kingdom	355	[RESET_CASES]	3351	0	3906	0	7490	0
United_Kingdom	362	[RESET_CASES]	4272	0	7498	0	10507	0
United_Kingdom	369	[RESET_CASES]	6407	0	8864	0	11796	0
United_Kingdom	376	[RESET_CASES]	7830	0	12061	0	15053	0
United_Kingdom	383	[RESET_CASES]	8678	0	11921	0	13837	0
United_Kingdom	390	[RESET_CASES]	8219	0	18608	0	20280	0
United_Kingdom	397	[RESET_CASES]	6307	0	10365	0	11195	0
United_Kingdom	404	[RESET_CASES]	4701	0	14010	0	14716	0
United_Kingdom	411	[RESET_CASES]	3414	0	15902	0	16481	0
United_Kingdom	418	[RESET_CASES]	2269	0	15291	0	15728	0
United_Kingdom	425	[RESET_CASES]	1652	0	13121	0	13502	0
United_Kingdom	432	[RESET_CASES]	1015	0	17591	0	17959	0
United_Kingdom	439	[RESET_CASES]	639	0	16208	0	16482	0
United_Kingdom	446	[RESET_CASES]	437	0	16531	0	16753	0
